ID,Exited,gender,age,term_deposit,Own_car,Own_property,Geography,credit_score,tenure,balance,Unemployed,Num_children,Account_length,Total_income,credit_card,Years_employed,Income_type,Education_type,Family_status,Housing_type,Occupation_type,Target
5009879,0,Female,45,0,0,1,Netherlands,778,1,162150.42,0,2,3,144000,1,5.024059358,Working,Secondary / secondary special,Married,Municipal apartment,Laborers,0
5009880,0,Male,42,0,0,1,Greece,636,2,0,1,0,14,157500,1,0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Other,0
5009889,1,Female,50,0,1,1,Greece,804,4,0,0,0,14,270000,1,3.271798873,Working,Secondary / secondary special,Single / not married,House / apartment,Managers,0
5009893,0,Male,32,0,1,0,Greece,514,8,0,0,1,17,157500,1,6.436819373,Working,Higher education,Married,House / apartment,Private service staff,0
5009897,0,Female,39,0,1,1,Greece,730,1,99010.67,0,2,6,90000,1,1.108852338,State servant,Higher education,Married,House / apartment,Core staff,1
5009900,0,Female,37,0,1,0,Spain,525,0,0,0,0,48,202500,0,10.02347755,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
5009914,0,Male,30,0,0,1,Spain,616,5,0,0,2,53,99000,0,1.185513734,Commercial associate,Higher education,Married,House / apartment,Accountants,1
5009922,0,Female,34,0,1,1,Netherlands,687,7,111388.18,0,0,12,360000,1,20.43847581,Working,Higher education,Married,House / apartment,Laborers,0
5009934,1,Female,41,0,0,1,Greece,715,8,56214.85,0,2,10,157500,0,6.436819373,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
5009944,0,Female,36,0,0,1,Greece,512,3,84327.77,0,0,26,135000,1,4.109598417,Working,Incomplete higher,Single / not married,House / apartment,Other,1
5009945,0,Male,40,0,1,0,Greece,479,1,0,1,2,13,99000,0,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5009946,0,Male,32,0,1,1,Greece,601,8,93012.89,0,2,30,90000,1,12.18642409,State servant,Secondary / secondary special,Married,House / apartment,Cooking staff,0
5009951,0,Male,29,0,0,1,Spain,580,9,61710.44,1,0,9,90000,1,0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Other,0
5009952,0,Male,35,0,1,1,Greece,807,3,174790.15,0,0,44,112500,1,21.02438791,Working,Secondary / secondary special,Married,House / apartment,Other,0
5009957,0,Female,32,0,1,1,Spain,616,6,0,0,1,17,135000,1,8.857129168,Working,Secondary / secondary special,Married,House / apartment,Other,0
5009965,0,Male,37,0,1,1,Netherlands,721,3,107720.64,0,0,15,180000,1,10.60391384,State servant,Secondary / secondary special,Married,House / apartment,Medicine staff,0
5009988,0,Male,57,0,1,1,Greece,501,10,0,1,0,50,495000,1,0,Pensioner,Higher education,Single / not married,House / apartment,Other,0
5009991,0,Male,35,0,1,0,Greece,521,6,96423.84,0,2,37,157500,1,6.521694491,Working,Secondary / secondary special,Married,Office apartment,Drivers,0
5009993,0,Male,30,0,0,1,Spain,850,2,141040.01,0,0,52,135000,1,10.10835267,Working,Incomplete higher,Married,House / apartment,Managers,0
5009994,0,Male,42,0,1,1,Greece,759,4,105420.18,0,1,42,360000,0,1.689288623,Commercial associate,Secondary / secondary special,Married,House / apartment,Managers,0
5009999,1,Male,50,0,1,0,Spain,516,5,0,0,1,58,157500,0,7.690780783,Working,Secondary / secondary special,Married,House / apartment,Accountants,0
5010001,1,Female,38,0,0,1,Greece,711,2,129022.06,0,2,28,157500,1,5.604495643,State servant,Secondary / secondary special,Married,House / apartment,Core staff,0
5010005,0,Male,33,0,1,1,Spain,512,3,176666.62,1,0,11,157500,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5010007,0,Male,37,0,0,1,Greece,550,3,0,0,1,52,112500,1,9.774328015,State servant,Incomplete higher,Civil marriage,House / apartment,Secretaries,0
5010015,1,Female,41,0,1,1,Spain,608,3,89763.84,0,1,8,112500,0,1.941176068,Commercial associate,Secondary / secondary special,Separated,House / apartment,Other,0
5010020,0,Male,34,0,0,0,Greece,618,5,134954.53,0,0,57,99000,1,6.855719145,Commercial associate,Higher education,Single / not married,With parents,Other,1
5010023,1,Male,45,0,0,1,Greece,643,5,0,0,0,8,135000,1,6.354682163,Working,Secondary / secondary special,Married,House / apartment,Laborers,1
5010031,0,Male,45,0,1,1,Greece,671,2,106376.85,1,0,43,85500,0,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5010036,0,Male,33,0,0,1,Netherlands,689,2,161814.64,1,0,21,292500,1,0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Other,0
5010041,0,Male,31,0,0,1,Greece,603,8,0,0,0,17,67500,1,23.18733444,Working,Secondary / secondary special,Married,House / apartment,Core staff,0
5010052,0,Female,41,0,0,1,Greece,620,9,0,0,0,39,90000,0,8.271217068,Working,Secondary / secondary special,Married,House / apartment,Cleaning staff,0
5010057,0,Female,34,0,1,1,Greece,676,1,63095.01,0,0,4,112500,1,6.855719145,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,0
5010059,0,Male,26,0,0,1,Netherlands,572,4,118287.01,0,0,60,112500,0,12.52318665,Working,Secondary / secondary special,Married,House / apartment,Other,0
5010067,1,Male,47,0,0,1,Netherlands,668,7,106854.21,0,0,28,360000,0,21.43781186,Working,Secondary / secondary special,Widow,House / apartment,Core staff,1
5010070,0,Male,46,0,0,1,Greece,695,7,49512.55,0,0,10,279000,1,1.689288623,State servant,Higher education,Single / not married,House / apartment,Managers,0
5010072,0,Female,33,0,0,1,Spain,730,9,0,0,0,23,157500,0,9.604577781,Working,Secondary / secondary special,Married,House / apartment,Core staff,0
5010077,1,Male,43,0,1,0,Greece,807,1,105799.32,0,2,27,157500,1,3.107524453,Working,Secondary / secondary special,Married,Municipal apartment,Cleaning staff,0
5010081,1,Male,54,0,0,1,Greece,592,8,0,0,0,57,135000,1,0.522940238,Working,Secondary / secondary special,Married,House / apartment,Security staff,0
5010088,0,Female,31,0,1,1,Greece,726,9,114722.05,0,0,17,112500,1,2.603749564,Working,Incomplete higher,Single / not married,With parents,Sales staff,0
5010089,0,Male,30,0,0,0,Spain,514,7,0,0,0,5,225000,0,4.605159586,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
5010099,0,Male,42,0,1,1,Greece,567,2,0,0,2,42,306000,1,10.85580128,State servant,Higher education,Married,House / apartment,Core staff,0
5010104,1,Male,33,0,0,1,Greece,850,10,0,1,0,44,166500,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5010108,1,Male,45,0,1,1,Netherlands,671,6,99564.22,1,0,43,135000,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5010113,0,Male,37,0,1,1,Greece,670,4,170557.91,1,0,43,202500,1,0,Pensioner,Higher education,Widow,House / apartment,Other,0
5010117,0,Female,30,0,0,1,Greece,694,9,0,0,1,19,67500,1,5.185595871,State servant,Secondary / secondary special,Married,Municipal apartment,Core staff,0
5010118,1,Female,39,0,0,1,Netherlands,547,6,74596.15,0,0,4,180000,1,1.437401179,Working,Secondary / secondary special,Single / not married,House / apartment,Other,0
5010119,1,Male,50,0,1,1,Netherlands,751,2,96888.39,0,0,12,315000,1,2.521612353,Working,Secondary / secondary special,Married,House / apartment,Managers,0
5010124,0,Female,29,0,1,1,Netherlands,594,3,130830.22,0,1,51,202500,1,14.68887109,Working,Secondary / secondary special,Married,House / apartment,Other,0
5010126,0,Male,72,0,0,1,Greece,673,1,0,0,2,9,270000,0,5.689370761,Working,Secondary / secondary special,Married,House / apartment,Managers,0
5010138,0,Male,40,0,1,1,Greece,610,0,0,1,0,10,112500,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,1
5010147,0,Female,37,0,1,1,Greece,512,1,0,0,1,22,157500,0,15.77582017,Working,Secondary / secondary special,Married,House / apartment,Managers,0
5010158,0,Male,20,0,1,1,Netherlands,767,3,119714.25,0,0,5,202500,0,21.18592442,Commercial associate,Lower secondary,Married,House / apartment,Other,0
5010160,0,Female,67,0,1,1,Greece,585,5,113978.97,0,0,29,252000,0,4.438147258,Working,Secondary / secondary special,Married,House / apartment,Security staff,0
5010165,1,Male,42,0,0,1,Netherlands,763,6,100160.75,0,0,11,135000,1,5.108934475,State servant,Secondary / secondary special,Married,House / apartment,Medicine staff,1
5010172,0,Female,29,0,0,1,Greece,712,2,0,0,0,57,135000,1,1.270388851,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
5010174,1,Female,43,0,0,1,Netherlands,539,3,116220.5,0,0,0,90000,1,2.023313278,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5010175,1,Female,46,0,1,1,Greece,668,2,0,0,2,38,225000,1,11.69086292,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Other,0
5010182,0,Male,28,0,0,0,Greece,703,2,81173.83,0,1,37,247500,0,18.02364183,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,0
5010188,0,Male,38,0,0,1,Spain,662,4,0,0,0,58,76500,1,13.85654736,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,0
5010192,0,Female,39,0,1,1,Netherlands,725,5,116803.8,1,0,27,126000,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5010195,0,Male,37,0,0,1,Greece,703,8,105961.68,0,0,27,360000,0,3.605823528,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
5010196,1,Male,67,0,0,1,Netherlands,659,6,117411.6,1,0,37,135000,1,0,Pensioner,Higher education,Single / not married,House / apartment,Other,0
5010198,0,Male,34,0,1,1,Spain,523,7,0,0,0,22,135000,1,5.108934475,Working,Lower secondary,Married,With parents,Laborers,0
5010208,1,Female,40,0,0,1,Greece,635,10,123497.58,0,0,12,135000,1,10.9406764,Commercial associate,Higher education,Married,House / apartment,Core staff,0
5010210,0,Male,26,0,1,1,Netherlands,772,7,152400.51,0,0,10,202500,1,2.940512126,Commercial associate,Higher education,Married,House / apartment,Other,0
5010215,0,Female,26,0,1,1,Greece,545,1,0,0,1,45,90000,1,22.02372396,State servant,Secondary / secondary special,Married,House / apartment,Medicine staff,0
5010228,0,Male,24,0,1,1,Netherlands,634,8,103097.85,0,0,35,315000,1,5.941258205,Commercial associate,Incomplete higher,Married,House / apartment,Secretaries,0
5010234,1,Male,54,0,1,1,Netherlands,739,8,126418.14,0,0,34,225000,1,11.85787525,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
5010241,0,Female,36,0,1,1,Netherlands,771,5,77846.9,0,0,17,225000,0,2.855637008,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5010253,0,Female,34,0,1,1,Spain,587,1,0,0,0,30,247500,1,22.85604769,State servant,Secondary / secondary special,Married,House / apartment,Managers,0
5010256,0,Female,79,0,1,1,Greece,681,0,0,0,1,4,67500,0,9.856465225,Working,Secondary / secondary special,Civil marriage,House / apartment,Cooking staff,0
5010258,0,Male,37,0,0,1,Netherlands,544,2,79731.91,0,1,23,562500,1,15.43905761,Working,Incomplete higher,Married,House / apartment,Other,0
5010283,0,Male,28,0,0,1,Spain,696,8,0,1,0,5,126000,0,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5010293,0,Male,41,0,0,1,Spain,766,0,0,0,0,5,99000,0,3.186923756,Working,Secondary / secondary special,Single / not married,House / apartment,Sales staff,0
5010296,0,Male,34,0,0,1,Greece,727,10,0,0,0,39,135000,1,5.108934475,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,1
5010302,0,Female,34,0,0,1,Netherlands,671,6,37266.67,0,0,17,189000,0,17.02430577,Commercial associate,Secondary / secondary special,Married,House / apartment,Other,0
5010305,0,Female,30,0,0,1,Greece,693,6,127992.25,1,0,35,157500,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5010309,0,Male,38,0,1,1,Netherlands,850,3,54901.01,0,1,23,112500,1,5.355346106,Commercial associate,Secondary / secondary special,Married,House / apartment,Core staff,0
5010317,0,Male,42,0,0,0,Netherlands,732,9,108748.08,0,0,45,135000,1,0.355927911,Commercial associate,Higher education,Married,House / apartment,Cooking staff,0
5010322,0,Female,48,0,0,0,Spain,726,6,99906.19,1,0,38,216000,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5010346,0,Female,32,0,0,1,Greece,557,6,184686.41,0,0,12,328500,1,5.185595871,Commercial associate,Secondary / secondary special,Married,House / apartment,Managers,0
5010348,0,Female,26,0,0,0,Greece,682,0,110654.02,0,0,4,126000,0,2.603749564,Working,Secondary / secondary special,Single / not married,With parents,Sales staff,0
5010351,0,Male,31,0,1,0,Spain,738,9,79019.8,0,1,29,180000,1,3.271798873,State servant,Incomplete higher,Married,With parents,Drivers,0
5010356,0,Female,36,0,0,1,Spain,531,9,99240.51,0,0,12,310500,1,3.605823528,State servant,Higher education,Single / not married,House / apartment,Accountants,0
5010358,0,Male,34,0,0,1,Greece,498,2,0,0,0,11,126000,1,20.18658836,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
5010360,0,Male,36,0,0,1,Greece,651,7,0,0,2,33,67500,1,20.27146348,Working,Secondary / secondary special,Separated,House / apartment,Other,1
5010361,1,Female,39,0,1,0,Spain,549,7,0,0,0,53,90000,0,5.522358433,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Drivers,0
5010365,0,Female,35,0,1,1,Netherlands,791,7,52436.2,0,1,33,157500,1,5.774245878,Working,Higher education,Separated,House / apartment,Medicine staff,0
5010371,0,Male,41,1,1,1,Spain,650,9,0,1,0,4,270000,0,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5010385,1,Male,34,0,1,1,Netherlands,733,3,100337.96,0,0,8,540000,1,6.940594263,Commercial associate,Higher education,Married,House / apartment,Managers,0
5010394,0,Female,34,0,1,1,Netherlands,811,1,149297.19,0,1,26,225000,1,4.356010048,Working,Higher education,Married,House / apartment,High skill tech staff,0
5010402,0,Male,30,0,0,1,Greece,707,8,0,1,0,28,202500,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,1
5010414,0,Male,28,0,1,0,Netherlands,712,4,145605.44,0,1,17,270000,0,8.605241723,Working,Secondary / secondary special,Separated,House / apartment,Drivers,0
5010420,0,Female,37,0,0,1,Spain,706,7,0,0,0,30,67500,1,0.774827683,Working,Secondary / secondary special,Married,House / apartment,Medicine staff,1
5010431,1,Male,62,0,1,0,Greece,756,3,0,0,1,7,180000,1,0.355927911,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
5010434,0,Female,53,0,0,1,Greece,777,10,0,1,0,26,90000,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5010447,0,Male,35,0,0,1,Greece,646,6,84026.86,1,0,6,202500,0,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5010453,1,Male,46,0,1,1,Greece,714,1,0,0,0,44,157500,1,15.9428325,Working,Secondary / secondary special,Married,House / apartment,Core staff,0
5010456,0,Male,39,0,0,1,Greece,782,8,0,0,0,39,171000,1,10.68878896,Student,Higher education,Married,House / apartment,Core staff,0
5010465,0,Male,29,0,1,1,Spain,775,10,0,0,1,24,157500,1,1.856300951,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
5010468,1,Male,35,0,1,1,Netherlands,479,4,138718.92,0,0,31,675000,1,6.023395415,State servant,Higher education,Married,House / apartment,High skill tech staff,1
5010473,0,Male,42,0,1,1,Greece,807,7,118274.71,0,0,58,135000,1,0.856964893,Commercial associate,Higher education,Civil marriage,House / apartment,Other,0
5010480,0,Female,22,0,1,1,Greece,799,8,174185.98,0,2,8,315000,0,0.438065121,Working,Higher education,Married,House / apartment,Other,0
5010485,0,Male,40,0,1,1,Greece,675,7,113208.86,1,0,36,112500,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5010491,0,Male,29,0,1,0,Spain,602,5,103907.28,0,2,14,270000,1,12.77507409,State servant,Higher education,Married,House / apartment,Secretaries,1
5010496,0,Female,32,0,1,1,Greece,475,8,119023.28,0,1,43,202500,1,0.856964893,Working,Secondary / secondary special,Married,House / apartment,Other,0
5010501,0,Female,26,0,0,0,Spain,744,5,166297.89,0,1,12,90000,1,0.94184001,Working,Secondary / secondary special,Separated,Rented apartment,Sales staff,0
5010503,0,Male,34,0,1,1,Spain,588,10,0,0,0,53,135000,1,6.855719145,Working,Secondary / secondary special,Single / not married,House / apartment,Sales staff,0
5010507,0,Male,42,0,1,1,Netherlands,703,9,63227,0,1,4,157500,0,11.6059878,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
5010515,0,Female,41,0,1,1,Spain,747,5,94521.17,0,0,40,112500,1,4.523022376,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
5010518,0,Male,27,0,1,1,Greece,583,7,0,0,1,39,450000,1,7.187005893,Working,Higher education,Married,Office apartment,Managers,0
5010531,1,Female,34,0,0,1,Spain,750,9,112822.26,1,0,46,76500,0,0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Other,0
5010534,0,Male,38,0,1,1,Greece,681,3,0,0,0,5,90000,1,3.94258609,Working,Secondary / secondary special,Married,House / apartment,Security staff,0
5010535,0,Male,25,0,1,0,Greece,773,2,135903.33,0,2,52,135000,1,8.356092185,Working,Secondary / secondary special,Married,House / apartment,Laborers,1
5010542,0,Female,31,0,1,1,Greece,714,4,125169.26,0,0,46,315000,1,8.271217068,Commercial associate,Secondary / secondary special,Separated,House / apartment,Laborers,0
5010556,1,Female,44,0,1,1,Spain,687,7,0,0,0,58,135000,1,7.942668227,Commercial associate,Secondary / secondary special,Married,House / apartment,High skill tech staff,0
5010564,0,Male,58,0,1,1,Greece,511,0,149117.31,0,0,12,121500,1,4.605159586,Working,Higher education,Married,House / apartment,Sales staff,0
5010574,0,Male,33,0,1,1,Greece,627,5,0,0,1,32,247500,1,4.356010048,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
